7544.365901904088,2474.0
7548.99271002418,2424.0
7548.99271002418,2424.0
7549.891295339108,2387.0
7570.49707202589,2386.0
7571.3956573408195,2349.0
7583.710649995035,2338.0
7584.609235309963,2301.0
7606.1135973116725,2263.0
7606.113597311672,2263.0
7626.543928082736,2222.0
7626.543928082734,2222.0
7648.048290084444,2184.0
7648.048290084444,2184.0
7676.616340527413,2160.0
7678.600420960073,2135.0
7698.120702529121,2122.0
7700.104782961783,2097.0
7728.672833404751,2073.0
7750.177195406461,2035.0
7795.382050393149,2028.0
7814.320759300523,2003.0
7819.115475917115,1988.0
7850.874774103182,1958.0
7864.3931717452,1941.0
7919.813054613836,1911.0
7942.289838925841,1896.0
7965.090750441923,1864.0
8010.295605428611,1857.0
8039.900158817467,1831.0
8084.111818873112,1812.0
8099.711178648968,1790.0
8162.00848605375,1767.0
8217.630311672767,1739.0
8247.775681816778,1726.0
8290.276993595915,1702.0
8328.016982227893,1679.0
8387.82800205939,1638.0
8387.82800205939,1638.0
8481.872817964519,1596.0
8523.117191189702,1583.0
8548.134323828019,1572.0
8619.505842071712,1548.0
8692.468035329113,1520.0
8755.194077792263,1506.0
8794.300936706903,1484.0
8884.311016308833,1457.0
8949.473044564294,1433.0
9010.327050701873,1412.0
9079.73144019021,1392.0
9140.585446327788,1371.0
9239.329193486785,1344.0
9300.183199624364,1323.0
9386.736812925248,1303.0
9456.141202413584,1283.0
9502.604720512867,1264.0
9620.953899995331,1237.0
9718.332413244632,1218.0
9795.53368944487,1198.0
9897.805684156876,1174.0
9982.762835287467,1154.0
10093.557486387741,1128.0
10194.95504423627,1110.0
10318.089491317749,1087.0
10435.77897359189,1061.0
10562.869737074856,1037.0
10686.807897589655,1022.0
10838.719344235977,997.0
10990.588890814044,978.0
11127.978691774986,956.0
11293.557709891127,933.0
11422.433277967482,909.0
11519.518594156008,890.0
11723.090130495522,863.0
11897.644685451516,846.0
12082.13021074646,822.0
12288.75094334842,796.0
12425.204348943316,780.0
12590.894345692455,757.0
12803.068170925937,733.0
12942.61971753804,714.0
13162.515827543219,690.0
13380.054395253661,666.0
13632.476510276134,641.0
13845.003522915413,624.0
14104.179826291786,602.0
14423.420890776273,582.0
14802.53006180011,559.0
15259.581013863111,537.0
15631.049618522371,515.0
16123.984178602113,493.0
16617.870853462548,471.0
17090.561203483565,449.0
17597.8253940628,424.0
18032.08044963484,406.0
18665.618631464054,382.0
19262.43466043584,361.0
20028.488019871413,340.0
20680.047616065036,318.0
21667.854148068043,296.0
22556.481993617606,273.0
23731.53764296364,252.0
24884.633495752467,230.0
26669.060702414958,207.0
29734.354122305227,186.0
31206.251469833533,182.0
