0.0,1.0,52021.0,160.0
0.01,0.99,30127.0,271.0
0.02,0.98,24689.0,349.0
0.03,0.97,23616.0,374.0
0.04,0.96,21966.0,432.0
0.05,0.95,19056.0,574.0
0.06,0.94,15997.0,742.0
0.07,0.93,15696.0,763.0
0.08,0.92,15696.0,763.0
0.09,0.91,15318.0,800.0
0.1,0.9,14575.0,876.0
0.11,0.89,14575.0,876.0
0.12,0.88,13753.0,985.0
0.13,0.87,13753.0,985.0
0.14,0.86,13282.0,1056.0
0.15,0.85,13282.0,1056.0
0.16,0.84,13080.0,1092.0
0.17,0.83,13080.0,1092.0
0.18,0.82,13004.0,1108.0
0.19,0.81,12517.0,1222.0
0.2,0.8,12062.0,1330.0
0.21,0.79,12062.0,1330.0
0.22,0.78,12062.0,1330.0
0.23,0.77,12062.0,1330.0
0.24,0.76,12062.0,1330.0
0.25,0.75,12062.0,1330.0
0.26,0.74,12062.0,1330.0
0.27,0.73,12062.0,1330.0
0.28,0.72,11786.0,1433.0
0.29,0.71,11786.0,1433.0
0.3,0.7,11786.0,1433.0
0.31,0.69,11786.0,1433.0
0.32,0.68,11786.0,1433.0
0.33,0.67,11786.0,1433.0
0.34,0.66,11625.0,1515.0
0.35,0.65,11625.0,1515.0
0.36,0.64,11330.0,1674.0
0.37,0.63,11073.0,1820.0
0.38,0.62,11073.0,1820.0
0.39,0.61,11073.0,1820.0
0.4,0.6,10902.0,1930.0
0.41,0.59,10902.0,1930.0
0.42,0.58,10902.0,1930.0
0.43,0.57,10902.0,1930.0
0.44,0.56,10902.0,1930.0
0.45,0.55,10852.0,1970.0
0.46,0.54,10852.0,1970.0
0.47,0.53,10816.0,2001.0
0.48,0.52,10816.0,2001.0
0.49,0.51,10816.0,2001.0
0.5,0.5,10816.0,2001.0
0.51,0.49,10816.0,2001.0
0.52,0.48,10816.0,2001.0
0.53,0.47,10816.0,2001.0
0.54,0.46,10816.0,2001.0
0.55,0.45,10816.0,2001.0
0.56,0.44,10816.0,2001.0
0.57,0.43,10816.0,2001.0
0.58,0.42,10816.0,2001.0
0.59,0.41,10816.0,2001.0
0.6,0.4,10816.0,2001.0
0.61,0.39,10816.0,2001.0
0.62,0.38,10816.0,2001.0
0.63,0.37,10816.0,2001.0
0.64,0.36,10734.0,2143.0
0.65,0.35,10734.0,2143.0
0.66,0.34,10734.0,2143.0
0.67,0.33,10688.0,2235.0
0.68,0.32,10688.0,2235.0
0.69,0.31,10688.0,2235.0
0.7,0.3,10688.0,2235.0
0.71,0.29,10688.0,2235.0
0.72,0.28,10688.0,2235.0
0.73,0.27,10688.0,2235.0
0.74,0.26,10688.0,2235.0
0.75,0.25,10688.0,2235.0
0.76,0.24,10688.0,2235.0
0.77,0.23,10688.0,2235.0
0.78,0.22,10688.0,2235.0
0.79,0.21,10688.0,2235.0
0.8,0.2,10688.0,2235.0
0.81,0.19,10688.0,2235.0
0.82,0.18,10688.0,2235.0
0.83,0.17,10688.0,2235.0
0.84,0.16,10688.0,2235.0
0.85,0.15,10688.0,2235.0
0.86,0.14,10628.0,2582.0
0.87,0.13,10628.0,2582.0
0.88,0.12,10628.0,2582.0
0.89,0.11,10628.0,2582.0
0.9,0.1,10628.0,2582.0
0.91,0.09,10628.0,2582.0
0.92,0.08,10628.0,2582.0
0.93,0.07,10628.0,2582.0
0.94,0.06,10628.0,2582.0
0.95,0.05,10628.0,2582.0
0.96,0.04,10628.0,2582.0
0.97,0.03,10628.0,2582.0
0.98,0.02,10628.0,2582.0
0.99,0.01,10628.0,2582.0
1.0,0.0,10628.0,2582.0
