10628.0,2582.0
10653.0,2508.0
10653.0,2508.0
10653.0,2490.0
10684.0,2267.0
10684.0,2267.0
10684.0,2267.0
10684.0,2267.0
10684.0,2267.0
10684.0,2267.0
10684.0,2267.0
10684.0,2267.0
10684.0,2267.0
10684.0,2267.0
10688.0,2235.0
10719.0,2219.0
10723.0,2187.0
10734.0,2143.0
10734.0,2143.0
10766.0,2125.0
10769.0,2095.0
10806.0,2062.0
10812.0,2033.0
10816.0,2001.0
10816.0,2001.0
10852.0,1970.0
10902.0,1930.0
10902.0,1930.0
10963.0,1899.0
11023.0,1860.0
11023.0,1860.0
11073.0,1820.0
11127.0,1814.0
11134.0,1789.0
11197.0,1765.0
11237.0,1735.0
11285.0,1713.0
11330.0,1674.0
11352.0,1670.0
11391.0,1643.0
11454.0,1619.0
11503.0,1594.0
11545.0,1574.0
11596.0,1544.0
11609.0,1524.0
11672.0,1500.0
11741.0,1471.0
11770.0,1442.0
11843.0,1428.0
11891.0,1400.0
11927.0,1381.0
12034.0,1353.0
12062.0,1330.0
12209.0,1307.0
12331.0,1284.0
12411.0,1249.0
12501.0,1231.0
12593.0,1206.0
12683.0,1188.0
12802.0,1164.0
12928.0,1138.0
13004.0,1108.0
13080.0,1092.0
13242.0,1067.0
13380.0,1044.0
13581.0,1018.0
13739.0,998.0
13882.0,974.0
14079.0,945.0
14259.0,923.0
14498.0,890.0
14575.0,876.0
14829.0,853.0
15107.0,825.0
15318.0,800.0
15616.0,781.0
15958.0,754.0
16259.0,733.0
16624.0,709.0
17059.0,683.0
17519.0,656.0
17912.0,637.0
18416.0,614.0
18885.0,588.0
19279.0,564.0
19795.0,542.0
20275.0,516.0
20699.0,491.0
21274.0,469.0
21805.0,444.0
22286.0,422.0
23102.0,391.0
23616.0,374.0
24689.0,349.0
26379.0,323.0
27935.0,297.0
29741.0,278.0
32188.0,252.0
35302.0,230.0
38810.0,206.0
43418.0,182.0
52021.0,160.0
