0.0,1.0,5919.0,159.0
0.01,0.99,5795.0,160.0
0.02,0.98,5157.0,168.0
0.03,0.97,5157.0,168.0
0.04,0.96,5157.0,168.0
0.05,0.95,4763.0,185.0
0.06,0.94,4763.0,185.0
0.07,0.93,4192.0,223.0
0.08,0.92,3510.0,279.0
0.09,0.91,3510.0,279.0
0.1,0.9,3510.0,279.0
0.11,0.89,3510.0,279.0
0.12,0.88,3510.0,279.0
0.13,0.87,3510.0,279.0
0.14,0.86,3510.0,279.0
0.15,0.85,3510.0,279.0
0.16,0.84,3510.0,279.0
0.17,0.83,3510.0,279.0
0.18,0.82,3339.0,316.0
0.19,0.81,3339.0,316.0
0.2,0.8,3339.0,316.0
0.21,0.79,3339.0,316.0
0.22,0.78,3339.0,316.0
0.23,0.77,3339.0,316.0
0.24,0.76,3256.0,342.0
0.25,0.75,3256.0,342.0
0.26,0.74,3153.0,377.0
0.27,0.73,3153.0,377.0
0.28,0.72,3153.0,377.0
0.29,0.71,2911.0,475.0
0.3,0.7,2911.0,475.0
0.31,0.69,2635.0,595.0
0.32,0.68,2635.0,595.0
0.33,0.67,2635.0,595.0
0.34,0.66,2635.0,595.0
0.35,0.65,2635.0,595.0
0.36,0.64,2362.0,745.0
0.37,0.63,2362.0,745.0
0.38,0.62,2362.0,745.0
0.39,0.61,2362.0,745.0
0.4,0.6,2362.0,745.0
0.41,0.59,2362.0,745.0
0.42,0.58,2301.0,788.0
0.43,0.57,2301.0,788.0
0.44,0.56,2173.0,887.0
0.45,0.55,2173.0,887.0
0.46,0.54,2173.0,887.0
0.47,0.53,2173.0,887.0
0.48,0.52,2173.0,887.0
0.49,0.51,2173.0,887.0
0.5,0.5,2173.0,887.0
0.51,0.49,2173.0,887.0
0.52,0.48,2173.0,887.0
0.53,0.47,2173.0,887.0
0.54,0.46,2173.0,887.0
0.55,0.45,2173.0,887.0
0.56,0.44,2173.0,887.0
0.57,0.43,2173.0,887.0
0.58,0.42,2173.0,887.0
0.59,0.41,2173.0,887.0
0.6,0.4,2054.0,1062.0
0.61,0.39,2054.0,1062.0
0.62,0.38,2054.0,1062.0
0.63,0.37,2054.0,1062.0
0.64,0.36,2054.0,1062.0
0.65,0.35,2054.0,1062.0
0.66,0.34,2054.0,1062.0
0.67,0.33,2054.0,1062.0
0.68,0.32,2054.0,1062.0
0.69,0.31,2054.0,1062.0
0.7,0.3,2054.0,1062.0
0.71,0.29,2054.0,1062.0
0.72,0.28,2054.0,1062.0
0.73,0.27,2054.0,1062.0
0.74,0.26,2054.0,1062.0
0.75,0.25,2054.0,1062.0
0.76,0.24,2054.0,1062.0
0.77,0.23,2033.0,1131.0
0.78,0.22,2033.0,1131.0
0.79,0.21,2033.0,1131.0
0.8,0.2,2033.0,1131.0
0.81,0.19,2033.0,1131.0
0.82,0.18,2033.0,1131.0
0.83,0.17,2033.0,1131.0
0.84,0.16,2033.0,1131.0
0.85,0.15,2033.0,1131.0
0.86,0.14,2033.0,1131.0
0.87,0.13,2033.0,1131.0
0.88,0.12,2033.0,1131.0
0.89,0.11,2033.0,1131.0
0.9,0.1,2033.0,1131.0
0.91,0.09,2033.0,1131.0
0.92,0.08,2033.0,1131.0
0.93,0.07,2033.0,1131.0
0.94,0.06,2033.0,1131.0
0.95,0.05,2020.0,1366.0
0.96,0.04,2020.0,1366.0
0.97,0.03,2020.0,1366.0
0.98,0.02,2020.0,1366.0
0.99,0.01,2020.0,1366.0
1.0,0.0,2020.0,1366.0
