0.0,1.0,3188.978206909474,173.0
0.01,0.99,3176.833872536006,173.0
0.02,0.98,3020.2824366930495,175.0
0.03,0.97,2979.260046126095,176.0
0.04,0.96,2979.260046126095,176.0
0.05,0.95,2850.9882901855995,182.0
0.06,0.94,2850.9882901855995,182.0
0.07,0.93,2850.9882901855995,182.0
0.08,0.92,2760.3492359639945,189.0
0.09,0.91,2760.3492359639945,189.0
0.1,0.9,2594.4851595193045,207.0
0.11,0.89,2594.4851595193045,207.0
0.12,0.88,2507.6987414072964,218.0
0.13,0.87,2507.6987414072964,218.0
0.14,0.86,2507.6987414072973,218.0
0.15,0.85,2507.6987414072964,218.0
0.16,0.84,2507.6987414072973,218.0
0.17,0.83,2477.1155638941054,224.0
0.18,0.82,2477.1155638941054,224.0
0.19,0.81,2201.9905278418196,286.0
0.2,0.8,2201.990527841818,286.0
0.21,0.79,2108.262602875429,310.0
0.22,0.78,2075.900034624924,319.0
0.23,0.77,1974.8797890003275,348.0
0.24,0.76,1974.8797890003284,348.0
0.25,0.75,1903.2178176982939,371.0
0.26,0.74,1859.8958736582981,386.0
0.27,0.73,1859.8958736582974,386.0
0.28,0.72,1820.0944621913036,401.0
0.29,0.71,1762.3187282201425,424.0
0.3,0.7,1762.3187282201425,424.0
0.31,0.69,1753.3528694544182,428.0
0.32,0.68,1702.3704821198767,451.0
0.33,0.67,1702.3704821198767,451.0
0.34,0.66,1634.4243896851788,486.0
0.35,0.65,1634.4243896851788,486.0
0.36,0.64,1634.4243896851788,486.0
0.37,0.63,1634.4243896851792,486.0
0.38,0.62,1580.5957234977006,518.0
0.39,0.61,1580.5957234977009,518.0
0.4,0.6,1580.5957234977009,518.0
0.41,0.59,1580.5957234977006,518.0
0.42,0.58,1580.5957234977006,518.0
0.43,0.57,1539.8636150471777,548.0
0.44,0.56,1469.7166054819156,602.0
0.45,0.55,1469.7166054819154,602.0
0.46,0.54,1469.7166054819156,602.0
0.47,0.53,1386.6261193543048,673.0
0.48,0.52,1386.6261193543048,673.0
0.49,0.51,1355.4234979788243,702.0
0.5,0.5,1355.4234979788253,702.0
0.51,0.49,1327.6758547548939,730.0
0.52,0.48,1327.6758547548939,730.0
0.53,0.47,1288.1707728394376,773.0
0.54,0.46,1288.1707728394376,773.0
0.55,0.45,1220.2391411959593,853.0
0.56,0.44,1212.9960553582414,862.0
0.57,0.43,1212.9960553582412,862.0
0.58,0.42,1212.9960553582414,862.0
0.59,0.41,1212.9960553582412,862.0
0.6,0.4,1186.619114902269,900.0
0.61,0.39,1186.619114902269,900.0
0.62,0.38,1119.6045692432194,1009.0
0.63,0.37,1119.6045692432194,1009.0
0.64,0.36,1119.6045692432194,1009.0
0.65,0.35,1114.0266862927344,1019.0
0.66,0.34,1096.9257538629022,1051.0
0.67,0.33,1074.4931857001277,1096.0
0.68,0.32,1074.4931857001277,1096.0
0.69,0.31,1040.5783372511362,1170.0
0.7,0.3,1040.5783372511362,1170.0
0.71,0.29,984.9841053460001,1304.0
0.72,0.28,984.9841053460001,1304.0
0.73,0.27,984.9841053460001,1304.0
0.74,0.26,984.9841053460001,1304.0
0.75,0.25,964.2323716170433,1365.0
0.76,0.24,964.2323716170436,1365.0
0.77,0.23,960.4985504388418,1377.0
0.78,0.22,921.4624881159871,1508.0
0.79,0.21,921.4624881159871,1508.0
0.8,0.2,896.2006817517981,1607.0
0.81,0.19,880.0476665495892,1674.0
0.82,0.18,869.0424227651434,1722.0
0.83,0.17,861.7043743823166,1756.0
0.84,0.16,861.7043743823166,1756.0
0.85,0.15,840.162735194869,1873.0
0.86,0.14,818.6832179889345,2000.0
0.87,0.13,802.9965434567479,2101.0
0.88,0.12,801.0598016033235,2115.0
0.89,0.11,741.5051739637709,2578.0
0.9,0.1,741.5051739637709,2578.0
0.91,0.09,718.974948028832,2791.0
0.92,0.08,713.3483289908839,2851.0
0.93,0.07,713.3483289908839,2851.0
0.94,0.06,694.5314996892292,3124.0
0.95,0.05,670.4934197179637,3536.0
0.96,0.04,666.3578489603332,3632.0
0.97,0.03,657.4991248269941,3865.0
0.98,0.02,643.6130946614104,4386.0
0.99,0.01,642.3651233989523,4450.0
1.0,0.0,640.2115908797614,4825.0
