25395.0,2752.0
25395.0,2752.0
25395.0,2752.0
25395.0,2752.0
25395.0,2752.0
25416.0,2697.0
25416.0,2697.0
25423.0,2647.0
25423.0,2647.0
25455.0,2614.0
25517.0,2592.0
25549.0,2559.0
25552.0,2546.0
25584.0,2513.0
25646.0,2491.0
25678.0,2458.0
25716.0,2438.0
25756.0,2417.0
25810.0,2383.0
25850.0,2362.0
25898.0,2340.0
25963.0,2313.0
25982.0,2287.0
26057.0,2258.0
26103.0,2230.0
26174.0,2210.0
26220.0,2182.0
26291.0,2157.0
26353.0,2131.0
26388.0,2097.0
26473.0,2079.0
26505.0,2049.0
26584.0,2024.0
26626.0,1992.0
26732.0,1973.0
26774.0,1941.0
26857.0,1923.0
26985.0,1894.0
27061.0,1854.0
27096.0,1846.0
27250.0,1819.0
27358.0,1792.0
27495.0,1764.0
27537.0,1732.0
27658.0,1708.0
27834.0,1670.0
28006.0,1663.0
28095.0,1629.0
28269.0,1612.0
28511.0,1581.0
28764.0,1560.0
28935.0,1523.0
29214.0,1502.0
29398.0,1473.0
29630.0,1454.0
29814.0,1425.0
30134.0,1404.0
30299.0,1377.0
30623.0,1352.0
30912.0,1326.0
31118.0,1299.0
31442.0,1274.0
31725.0,1246.0
31972.0,1222.0
32205.0,1196.0
32555.0,1161.0
32873.0,1143.0
33213.0,1114.0
33545.0,1091.0
34027.0,1066.0
34350.0,1040.0
34650.0,1012.0
35056.0,988.0
35755.0,954.0
36476.0,933.0
36871.0,908.0
37622.0,876.0
38073.0,855.0
38946.0,825.0
39724.0,799.0
40419.0,779.0
41468.0,754.0
42215.0,726.0
43227.0,702.0
45111.0,675.0
46454.0,650.0
48385.0,624.0
50117.0,598.0
52131.0,572.0
54112.0,545.0
56374.0,520.0
58516.0,494.0
60481.0,464.0
62520.0,442.0
65212.0,416.0
67494.0,390.0
71884.0,358.0
75951.0,337.0
79974.0,312.0
84194.0,285.0
91319.0,260.0
98964.0,233.0
109294.0,208.0
120180.0,200.0
